"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-09-13 01:51:16.579, [INFO],Judge Storage:L,23,0,0,493,0
2023-09-13 01:51:17.581, [INFO],Judge Storage:L,23,0,0,495,0
2023-09-13 01:51:18.588, [INFO],Judge Storage:L,22,0,0,497,0
2023-09-13 01:51:19.591, [INFO],Judge Storage:L,22,0,0,499,0
2023-09-13 01:51:20.522, [INFO],Storage Succeeded
2023-09-13 01:51:20.585, [INFO],Light still low
2023-09-13 01:51:20.593, [INFO],Storage,22,0,0,0,0
2023-09-13 01:51:21.596, [INFO],Storage,22,888.386962890625,0,0,0
2023-09-13 01:51:22.598, [INFO],Storage,22,888.386962890625,0,0,0
2023-09-13 01:51:23.606, [INFO],Storage,22,888.386962890625,0,0,0
2023-09-13 01:51:24.609, [INFO],Storage,22,888.386962890625,0,0,0
2023-09-13 01:51:25.611, [INFO],Storage,22,888.386962890625,0,0,0
2023-09-13 01:51:26.614, [INFO],Judge Release:LL,22,888.345947265625,25.676123046874977,0,1
2023-09-13 01:51:27.85 , [INFO],Light still low
2023-09-13 01:51:27.616, [INFO],Judge Release:LL,22,888.34375,25.676123046874977,0,1
2023-09-13 01:51:28.624, [INFO],Judge Release:LL,22,888.34375,25.676123046874977,0,1
2023-09-13 01:51:29.627, [INFO],Judge Release:LL,22,888.34375,25.676123046874977,0,1
2023-09-13 01:51:30.629, [INFO],Judge Release:LL,22,888.34375,25.676123046874977,0,1
2023-09-13 01:51:31.631, [INFO],Judge Release:LL,22,888.34375,25.676123046874977,0,1
2023-09-13 01:51:32.634, [INFO],Judge Release:LL,22,888.319580078125,25.676123046874977,0,1
2023-09-13 01:51:33.23 , [INFO],Disp pressure too stable or minus
2023-09-13 01:51:33.586, [INFO],Light still low
2023-09-13 01:51:33.641, [INFO],Judge Release:LL,22,888.395263671875,-0.016894531250045475,0,0
2023-09-13 01:51:34.643, [INFO],Judge Release:LL,22,888.38232421875,-0.016894531250045475,0,0
2023-09-13 01:51:35.646, [INFO],Judge Release:LL,22,888.38232421875,-0.016894531250045475,0,0
2023-09-13 01:51:36.648, [INFO],Judge Release:LL,22,888.38232421875,-0.016894531250045475,0,0
2023-09-13 01:51:37.651, [INFO],Judge Release:LL,22,888.38232421875,-0.016894531250045475,0,0
2023-09-13 01:51:38.659, [INFO],Judge Release:LL,22,888.38232421875,-0.016894531250045475,0,0
2023-09-13 01:51:39.525, [INFO],Disp pressure too stable or minus
2023-09-13 01:51:39.661, [INFO],Judge Release:LL,22,888.409912109375,0.021777343749931788,0,0
2023-09-13 01:51:40.87 , [INFO],Light still low
2023-09-13 01:51:40.664, [INFO],Judge Release:LL,22,888.364013671875,0.021777343749931788,0,0
2023-09-13 01:51:41.666, [INFO],Judge Release:LL,22,888.364013671875,0.021777343749931788,0,0
2023-09-13 01:51:42.669, [INFO],Judge Release:LL,22,888.364013671875,0.021777343749931788,0,0
2023-09-13 01:51:43.676, [INFO],Judge Release:LL,22,888.364013671875,0.021777343749931788,0,0
2023-09-13 01:51:44.678, [INFO],Judge Release:LL,22,888.364013671875,0.021777343749931788,0,0
2023-09-13 01:51:45.681, [INFO],Judge Release:LL,22,888.4091796875,0.021777343749931788,0,0
2023-09-13 01:51:46.23 , [INFO],Disp pressure too stable or minus
2023-09-13 01:51:46.586, [INFO],Light still low
2023-09-13 01:51:46.684, [INFO],Judge Release:LL,22,888.403564453125,0.025341796874954525,0,0
2023-09-13 01:51:47.686, [INFO],Judge Release:LL,22,888.3603515625,0.025341796874954525,0,0
2023-09-13 01:51:48.695, [INFO],Judge Release:LL,22,888.3603515625,0.025341796874954525,0,0
2023-09-13 01:51:49.697, [INFO],Judge Release:LL,22,888.3603515625,0.025341796874954525,0,0
2023-09-13 01:51:50.700, [INFO],Judge Release:LL,22,888.3603515625,0.025341796874954525,0,0
2023-09-13 01:51:51.703, [INFO],Judge Release:LL,22,888.3603515625,0.025341796874954525,0,0
2023-09-13 01:51:52.525, [INFO],Disp pressure too stable or minus
2023-09-13 01:51:52.705, [INFO],Judge Release:LL,22,888.41552734375,-0.014111328124954525,0,0
2023-09-13 01:51:53.87 , [INFO],Light still low
2023-09-13 01:51:53.714, [INFO],Judge Release:LL,22,888.34765625,-0.014111328124954525,0,0
2023-09-13 01:51:54.717, [INFO],Judge Release:LL,22,888.34765625,-0.014111328124954525,0,0
2023-09-13 01:51:55.719, [INFO],Judge Release:LL,22,888.34765625,-0.014111328124954525,0,0
2023-09-13 01:51:56.722, [INFO],Judge Release:LL,22,888.34765625,-0.014111328124954525,0,0
2023-09-13 01:51:57.724, [INFO],Judge Release:LL,22,888.34765625,-0.014111328124954525,0,0
2023-09-13 01:51:58.731, [INFO],Judge Release:LL,22,888.404296875,-0.014111328124954525,0,0
2023-09-13 01:51:59.26 , [INFO],Disp pressure too stable or minus
2023-09-13 01:51:59.589, [INFO],Light still low
2023-09-13 01:51:59.734, [INFO],Judge Release:LL,23,888.402587890625,0.0035644531250227374,0,0
2023-09-13 01:52:00.737, [INFO],Judge Release:LL,23,888.3974609375,0.0035644531250227374,0,0
2023-09-13 01:52:01.739, [INFO],Judge Release:LL,23,888.3974609375,0.0035644531250227374,0,0
2023-09-13 01:52:02.741, [INFO],Judge Release:LL,23,888.3974609375,0.0035644531250227374,0,0
2023-09-13 01:52:03.749, [INFO],Judge Release:LL,23,888.3974609375,0.0035644531250227374,0,0
2023-09-13 01:52:04.752, [INFO],Judge Release:LL,23,888.3974609375,0.0035644531250227374,0,0
2023-09-13 01:52:05.528, [INFO],Disp pressure too stable or minus
2023-09-13 01:52:05.754, [INFO],Judge Release:LL,23,888.410888671875,0.0224609375,0,0
2023-09-13 01:52:06.91 , [INFO],Light still low
2023-09-13 01:52:06.757, [INFO],Judge Release:LL,22,888.406982421875,0.0224609375,0,0
2023-09-13 01:52:07.759, [INFO],Judge Release:LL,22,888.406982421875,0.0224609375,0,0
2023-09-13 01:52:08.767, [INFO],Judge Release:LL,22,888.406982421875,0.0224609375,0,0
2023-09-13 01:52:09.769, [INFO],Judge Release:LL,22,888.406982421875,0.0224609375,0,0
2023-09-13 01:52:10.772, [INFO],Judge Release:LL,22,888.406982421875,0.0224609375,0,0
2023-09-13 01:52:11.774, [INFO],Judge Release:LL,22,888.355712890625,0.0224609375,0,0
2023-09-13 01:52:12.30 , [INFO],Disp pressure too stable or minus
2023-09-13 01:52:12.593, [INFO],Light still low
2023-09-13 01:52:12.777, [INFO],Judge Release:LL,22,888.37158203125,-0.05703125000002274,0,0
2023-09-13 01:52:13.785, [INFO],Judge Release:LL,22,888.3994140625,-0.05703125000002274,0,0
2023-09-13 01:52:14.788, [INFO],Judge Release:LL,22,888.3994140625,-0.05703125000002274,0,0
2023-09-13 01:52:15.790, [INFO],Judge Release:LL,22,888.3994140625,-0.05703125000002274,0,0
2023-09-13 01:52:16.793, [INFO],Judge Release:LL,22,888.3994140625,-0.05703125000002274,0,0
2023-09-13 01:52:17.795, [INFO],Judge Release:LL,22,888.3994140625,-0.05703125000002274,0,0
2023-09-13 01:52:18.532, [INFO],Disp pressure too stable or minus
2023-09-13 01:52:18.803, [INFO],Judge Release:LL,22,888.404296875,0.006640624999931788,0,0
2023-09-13 01:52:19.94 , [INFO],Light still low
2023-09-13 01:52:19.806, [INFO],Judge Release:LL,22,888.388427734375,0.006640624999931788,0,0
2023-09-13 01:52:20.809, [INFO],Judge Release:LL,22,888.388427734375,0.006640624999931788,0,0
2023-09-13 01:52:21.811, [INFO],Judge Release:LL,22,888.388427734375,0.006640624999931788,0,0
2023-09-13 01:52:22.814, [INFO],Judge Release:LL,22,888.388427734375,0.006640624999931788,0,0
2023-09-13 01:52:23.821, [INFO],Judge Release:LL,22,888.388427734375,0.006640624999931788,0,0
2023-09-13 01:52:24.824, [INFO],Judge Release:LL,22,888.4072265625,0.006640624999931788,0,0
2023-09-13 01:52:25.33 , [INFO],Disp pressure too stable or minus
2023-09-13 01:52:25.596, [INFO],Light still low
2023-09-13 01:52:25.827, [INFO],Judge Release:LL,22,888.36865234375,0.04843749999997726,0,0
2023-09-13 01:52:26.830, [INFO],Judge Release:LL,22,888.322265625,0.04843749999997726,0,0
2023-09-13 01:52:27.833, [INFO],Judge Release:LL,22,888.322265625,0.04843749999997726,0,0
2023-09-13 01:52:28.841, [INFO],Judge Release:LL,22,888.322265625,0.04843749999997726,0,0
2023-09-13 01:52:29.844, [INFO],Judge Release:LL,22,888.322265625,0.04843749999997726,0,0
2023-09-13 01:52:30.846, [INFO],Judge Release:LL,22,888.322265625,0.04843749999997726,0,0
2023-09-13 01:52:31.534, [INFO],Disp pressure too stable or minus
2023-09-13 01:52:31.849, [INFO],Judge Release:LL,22,888.412353515625,0.022851562500022737,0,0
2023-09-13 01:52:32.96 , [INFO],Light still low
2023-09-13 01:52:32.852, [INFO],Judge Release:LL,22,888.330322265625,0.022851562500022737,0,0
2023-09-13 01:52:33.859, [INFO],Judge Release:LL,22,888.330322265625,0.022851562500022737,0,0
2023-09-13 01:52:34.863, [INFO],Judge Release:LL,22,888.330322265625,0.022851562500022737,0,0
2023-09-13 01:52:35.866, [INFO],Judge Release:LL,22,888.330322265625,0.022851562500022737,0,0
2023-09-13 01:52:36.869, [INFO],Judge Release:LL,22,888.330322265625,0.022851562500022737,0,0
2023-09-13 01:52:37.871, [INFO],Judge Release:LL,22,888.384033203125,0.022851562500022737,0,0
2023-09-13 01:52:38.36 , [INFO],Disp pressure too stable or minus
2023-09-13 01:52:38.598, [INFO],Light still low
2023-09-13 01:52:38.880, [INFO],Judge Release:LL,22,888.400390625,0.03125,0,0
2023-09-13 01:52:39.882, [INFO],Judge Release:LL,22,888.41015625,0.03125,0,0
2023-09-13 01:52:40.885, [INFO],Judge Release:LL,22,888.41015625,0.03125,0,0
2023-09-13 01:52:41.888, [INFO],Judge Release:LL,22,888.41015625,0.03125,0,0
2023-09-13 01:52:42.890, [INFO],Judge Release:LL,22,888.41015625,0.03125,0,0
2023-09-13 01:52:43.899, [INFO],Judge Release:LL,22,888.41015625,0.03125,0,0
2023-09-13 01:52:44.537, [INFO],Disp pressure too stable or minus
2023-09-13 01:52:44.901, [INFO],Judge Release:LL,22,888.365234375,-0.002685546875,0,0
2023-09-13 01:52:45.100, [INFO],Light still low
2023-09-13 01:52:45.904, [INFO],Judge Release:LL,22,888.399169921875,-0.002685546875,0,0
2023-09-13 01:52:46.906, [INFO],Judge Release:LL,22,888.399169921875,-0.002685546875,0,0
2023-09-13 01:52:47.909, [INFO],Judge Release:LL,22,888.399169921875,-0.002685546875,0,0
2023-09-13 01:52:48.916, [INFO],Judge Release:LL,22,888.399169921875,-0.002685546875,0,0
2023-09-13 01:52:49.919, [INFO],Judge Release:LL,22,888.399169921875,-0.002685546875,0,0
2023-09-13 01:52:50.922, [INFO],Judge Release:LL,22,888.36328125,-0.002685546875,0,0
2023-09-13 01:52:51.39 , [INFO],Disp pressure too stable or minus
2023-09-13 01:52:51.602, [INFO],Light still low
2023-09-13 01:52:51.926, [INFO],Judge Release:LL,22,888.46875,0.01425781250009095,0,0
2023-09-13 01:52:52.929, [INFO],Judge Release:LL,22,888.428466796875,0.01425781250009095,0,0
2023-09-13 01:52:53.936, [INFO],Judge Release:LL,22,888.428466796875,0.01425781250009095,0,0
2023-09-13 01:52:54.939, [INFO],Judge Release:LL,22,888.428466796875,0.01425781250009095,0,0
2023-09-13 01:52:55.941, [INFO],Judge Release:LL,22,888.428466796875,0.01425781250009095,0,0
2023-09-13 01:52:56.944, [INFO],Judge Release:LL,22,888.428466796875,0.01425781250009095,0,0
2023-09-13 01:52:57.541, [INFO],Disp pressure too stable or minus
2023-09-13 01:52:57.947, [INFO],Judge Release:LL,22,888.400390625,-0.012792968749977263,0,0
2023-09-13 01:52:58.103, [INFO],Light still low
2023-09-13 01:52:58.949, [INFO],Judge Release:LL,23,888.4306640625,-0.012792968749977263,0,0
2023-09-13 01:52:59.952, [INFO],Judge Release:LL,23,888.4306640625,-0.012792968749977263,0,0
2023-09-13 01:53:00.954, [INFO],Judge Release:LL,23,888.4306640625,-0.012792968749977263,0,0
2023-09-13 01:53:01.957, [INFO],Judge Release:LL,23,888.4306640625,-0.012792968749977263,0,0
2023-09-13 01:53:02.960, [INFO],Judge Release:LL,23,888.4306640625,-0.012792968749977263,0,0
2023-09-13 01:53:03.967, [INFO],Judge Release:LL,23,888.392333984375,-0.012792968749977263,0,0
2023-09-13 01:53:04.43 , [INFO],Disp pressure too stable or minus
2023-09-13 01:53:04.605, [INFO],Light still low
2023-09-13 01:53:04.970, [INFO],Judge Release:LL,22,888.444580078125,0.004150390625,0,0
2023-09-13 01:53:05.972, [INFO],Judge Release:LL,22,888.4140625,0.004150390625,0,0
2023-09-13 01:53:06.975, [INFO],Judge Release:LL,22,888.4140625,0.004150390625,0,0
2023-09-13 01:53:07.977, [INFO],Judge Release:LL,22,888.4140625,0.004150390625,0,0
2023-09-13 01:53:08.990, [INFO],Judge Release:LL,22,888.4140625,0.004150390625,0,0
2023-09-13 01:53:09.992, [INFO],Judge Release:LL,22,888.4140625,0.004150390625,0,0
2023-09-13 01:53:10.544, [INFO],Disp pressure too stable or minus
2023-09-13 01:53:10.995, [INFO],Judge Release:LL,22,888.37060546875,-0.023486328124931788,0,0
2023-09-13 01:53:11.107, [INFO],Light still low
2023-09-13 01:53:11.997, [INFO],Judge Release:LL,22,888.337890625,-0.023486328124931788,0,0
2023-09-13 01:53:13.0  , [INFO],Judge Release:LL,22,888.337890625,-0.023486328124931788,0,0
2023-09-13 01:53:14.10 , [INFO],Judge Release:LL,22,888.337890625,-0.023486328124931788,0,0
2023-09-13 01:53:15.12 , [INFO],Judge Release:LL,22,888.337890625,-0.023486328124931788,0,0
2023-09-13 01:53:16.15 , [INFO],Judge Release:LL,22,888.337890625,-0.023486328124931788,0,0
2023-09-13 01:53:17.18 , [INFO],Judge Release:LL,22,888.36962890625,-0.023486328124931788,0,0
2023-09-13 01:53:17.46 , [INFO],Disp pressure too stable or minus
2023-09-13 01:53:17.609, [INFO],Light still low
2023-09-13 01:53:18.20 , [INFO],Judge Release:LL,23,888.372314453125,-0.029345703125045475,0,0
2023-09-13 01:53:19.28 , [INFO],Judge Release:LL,23,888.395751953125,-0.029345703125045475,0,0
2023-09-13 01:53:20.31 , [INFO],Judge Release:LL,23,888.395751953125,-0.029345703125045475,0,0
2023-09-13 01:53:21.34 , [INFO],Judge Release:LL,23,888.395751953125,-0.029345703125045475,0,0
2023-09-13 01:53:22.36 , [INFO],Judge Release:LL,23,888.395751953125,-0.029345703125045475,0,0
2023-09-13 01:53:23.39 , [INFO],Judge Release:LL,23,888.395751953125,-0.029345703125045475,0,0
2023-09-13 01:53:23.548, [INFO],Disp pressure too stable or minus
2023-09-13 01:53:24.47 , [INFO],Judge Release:LL,23,888.405029296875,0.00039062500002273737,0,0
2023-09-13 01:53:24.111, [INFO],Light still low
2023-09-13 01:53:25.50 , [INFO],Judge Release:LL,22,888.362548828125,0.00039062500002273737,0,0
2023-09-13 01:53:26.52 , [INFO],Judge Release:LL,22,888.362548828125,0.00039062500002273737,0,0
2023-09-13 01:53:27.55 , [INFO],Judge Release:LL,22,888.362548828125,0.00039062500002273737,0,0
2023-09-13 01:53:28.57 , [INFO],Judge Release:LL,22,888.362548828125,0.00039062500002273737,0,0
2023-09-13 01:53:29.64 , [INFO],Judge Release:LL,22,888.362548828125,0.00039062500002273737,0,0
2023-09-13 01:53:30.50 , [INFO],Disp pressure too stable or minus
2023-09-13 01:53:30.67 , [INFO],Judge Release:LL,22,888.370361328125,0.009033203125,0,0
2023-09-13 01:53:30.612, [INFO],Light still low
2023-09-13 01:53:31.69 , [INFO],Judge Release:LL,23,888.4287109375,0.009033203125,0,0
2023-09-13 01:53:32.72 , [INFO],Judge Release:LL,23,888.4287109375,0.009033203125,0,0
2023-09-13 01:53:33.75 , [INFO],Judge Release:LL,23,888.4287109375,0.009033203125,0,0
2023-09-13 01:53:34.82 , [INFO],Judge Release:LL,23,888.4287109375,0.009033203125,0,0
2023-09-13 01:53:35.85 , [INFO],Judge Release:LL,23,888.4287109375,0.009033203125,0,0
2023-09-13 01:53:36.88 , [INFO],Judge Release:LL,23,888.4287109375,0.009033203125,0,0
2023-09-13 01:53:36.552, [INFO],Disp pressure too stable or minus
2023-09-13 01:53:37.90 , [INFO],Judge Release:LL,23,888.412353515625,-0.06137695312497726,0,0
2023-09-13 01:53:37.114, [INFO],Light still low
2023-09-13 01:53:38.93 , [INFO],Judge Release:LL,23,888.404541015625,-0.06137695312497726,0,0
2023-09-13 01:53:39.100, [INFO],Judge Release:LL,23,888.404541015625,-0.06137695312497726,0,0
2023-09-13 01:53:40.103, [INFO],Judge Release:LL,23,888.404541015625,-0.06137695312497726,0,0
2023-09-13 01:53:41.105, [INFO],Judge Release:LL,23,888.404541015625,-0.06137695312497726,0,0
2023-09-13 01:53:42.108, [INFO],Judge Release:LL,23,888.404541015625,-0.06137695312497726,0,0
2023-09-13 01:53:43.53 , [INFO],Disp pressure too stable or minus
2023-09-13 01:53:43.111, [INFO],Judge Release:LL,23,888.403076171875,-0.0006835937500682121,0,0
2023-09-13 01:53:43.616, [INFO],Light still low
2023-09-13 01:53:44.119, [INFO],Judge Release:LL,23,888.41845703125,-0.0006835937500682121,0,0
2023-09-13 01:53:45.122, [INFO],Judge Release:LL,23,888.41845703125,-0.0006835937500682121,0,0
2023-09-13 01:53:46.125, [INFO],Judge Release:LL,23,888.41845703125,-0.0006835937500682121,0,0
2023-09-13 01:53:47.127, [INFO],Judge Release:LL,23,888.41845703125,-0.0006835937500682121,0,0
2023-09-13 01:53:48.130, [INFO],Judge Release:LL,23,888.41845703125,-0.0006835937500682121,0,0
2023-09-13 01:53:49.138, [INFO],Judge Release:LL,23,888.3974609375,-0.0006835937500682121,0,0
2023-09-13 01:53:49.555, [INFO],Disp pressure too stable or minus
2023-09-13 01:53:50.119, [INFO],Light still low
2023-09-13 01:53:50.141, [INFO],Judge Release:LL,22,888.413330078125,-0.02734375,0,0
2023-09-13 01:53:51.144, [INFO],Judge Release:LL,22,888.346923828125,-0.02734375,0,0
2023-09-13 01:53:52.147, [INFO],Judge Release:LL,22,888.346923828125,-0.02734375,0,0
2023-09-13 01:53:53.149, [INFO],Judge Release:LL,22,888.346923828125,-0.02734375,0,0
2023-09-13 01:53:54.157, [INFO],Judge Release:LL,22,888.346923828125,-0.02734375,0,0
2023-09-13 01:53:55.159, [INFO],Judge Release:LL,22,888.346923828125,-0.02734375,0,0
2023-09-13 01:53:56.58 , [INFO],Disp pressure too stable or minus
2023-09-13 01:53:56.162, [INFO],Judge Release:LL,22,888.394775390625,0.02587890625,0,0
2023-09-13 01:53:56.621, [INFO],Light still low
2023-09-13 01:53:57.165, [INFO],Judge Release:LL,23,888.425537109375,0.02587890625,0,0
2023-09-13 01:53:58.167, [INFO],Judge Release:LL,23,888.425537109375,0.02587890625,0,0
2023-09-13 01:53:59.175, [INFO],Judge Release:LL,23,888.425537109375,0.02587890625,0,0
2023-09-13 01:54:00.177, [INFO],Judge Release:LL,23,888.425537109375,0.02587890625,0,0
2023-09-13 01:54:01.180, [INFO],Judge Release:LL,23,888.425537109375,0.02587890625,0,0
2023-09-13 01:54:02.183, [INFO],Judge Release:LL,23,888.340087890625,0.02587890625,0,0
2023-09-13 01:54:02.560, [INFO],Disp pressure too stable or minus
2023-09-13 01:54:03.123, [INFO],Light still low
2023-09-13 01:54:03.185, [INFO],Judge Release:LL,23,888.406982421875,-0.020410156250022737,0,0
2023-09-13 01:54:04.193, [INFO],Judge Release:LL,23,888.41796875,-0.020410156250022737,0,0
2023-09-13 01:54:05.196, [INFO],Judge Release:LL,23,888.41796875,-0.020410156250022737,0,0
2023-09-13 01:54:06.199, [INFO],Judge Release:LL,23,888.41796875,-0.020410156250022737,0,0
2023-09-13 01:54:07.201, [INFO],Judge Release:LL,23,888.41796875,-0.020410156250022737,0,0
2023-09-13 01:54:08.204, [INFO],Judge Release:LL,23,888.41796875,-0.020410156250022737,0,0
2023-09-13 01:54:09.61 , [INFO],Disp pressure too stable or minus
2023-09-13 01:54:09.212, [INFO],Judge Release:LL,23,888.39208984375,-0.006884765625045475,0,0
2023-09-13 01:54:09.624, [INFO],Light still low
2023-09-13 01:54:10.214, [INFO],Judge Release:LL,23,888.426025390625,-0.006884765625045475,0,0
2023-09-13 01:54:11.217, [INFO],Judge Release:LL,23,888.426025390625,-0.006884765625045475,0,0
2023-09-13 01:54:12.219, [INFO],Judge Release:LL,23,888.426025390625,-0.006884765625045475,0,0
2023-09-13 01:54:13.222, [INFO],Judge Release:LL,23,888.426025390625,-0.006884765625045475,0,0
2023-09-13 01:54:14.230, [INFO],Judge Release:LL,23,888.426025390625,-0.006884765625045475,0,0
2023-09-13 01:54:15.232, [INFO],Judge Release:LL,23,888.38427734375,-0.006884765625045475,0,0
2023-09-13 01:54:15.560, [INFO],Disp pressure too stable or minus
2023-09-13 01:54:16.122, [INFO],Light still low
2023-09-13 01:54:16.235, [INFO],Judge Release:LL,22,888.43896484375,-0.022607421875022737,0,0
2023-09-13 01:54:17.237, [INFO],Judge Release:LL,22,888.381591796875,-0.022607421875022737,0,0
2023-09-13 01:54:18.240, [INFO],Judge Release:LL,22,888.381591796875,-0.022607421875022737,0,0
2023-09-13 01:54:19.248, [INFO],Judge Release:LL,22,888.381591796875,-0.022607421875022737,0,0
2023-09-13 01:54:20.250, [INFO],Judge Release:LL,22,888.381591796875,-0.022607421875022737,0,0
2023-09-13 01:54:21.253, [INFO],Judge Release:LL,22,888.381591796875,-0.022607421875022737,0,0
2023-09-13 01:54:22.62 , [INFO],Disp pressure too stable or minus
2023-09-13 01:54:22.255, [INFO],Judge Release:LL,22,888.4091796875,-0.0035644531250227374,0,0
2023-09-13 01:54:22.624, [INFO],Light still low
2023-09-13 01:54:23.258, [INFO],Judge Release:LL,23,888.412353515625,-0.0035644531250227374,0,0
2023-09-13 01:54:24.265, [INFO],Judge Release:LL,23,888.412353515625,-0.0035644531250227374,0,0
2023-09-13 01:54:25.267, [INFO],Judge Release:LL,23,888.412353515625,-0.0035644531250227374,0,0
2023-09-13 01:54:26.270, [INFO],Judge Release:LL,23,888.412353515625,-0.0035644531250227374,0,0
2023-09-13 01:54:27.273, [INFO],Judge Release:LL,23,888.412353515625,-0.0035644531250227374,0,0
2023-09-13 01:54:28.275, [INFO],Judge Release:LL,23,888.396240234375,-0.0035644531250227374,0,0
2023-09-13 01:54:28.563, [INFO],Disp pressure too stable or minus
2023-09-13 01:54:29.126, [INFO],Light still low
2023-09-13 01:54:29.308, [INFO],Judge Release:LL,23,888.398681640625,0.001171875000068212,0,0
2023-09-13 01:54:30.311, [INFO],Judge Release:LL,23,888.3720703125,0.001171875000068212,0,0
2023-09-13 01:54:31.313, [INFO],Judge Release:LL,23,888.3720703125,0.001171875000068212,0,0
2023-09-13 01:54:32.316, [INFO],Judge Release:LL,23,888.3720703125,0.001171875000068212,0,0
2023-09-13 01:54:33.319, [INFO],Judge Release:LL,23,888.3720703125,0.001171875000068212,0,0
2023-09-13 01:54:34.326, [INFO],Judge Release:LL,23,888.3720703125,0.001171875000068212,0,0
2023-09-13 01:54:35.65 , [INFO],Disp pressure too stable or minus
2023-09-13 01:54:35.329, [INFO],Judge Release:LL,23,888.429931640625,0.019677734375022737,0,0
2023-09-13 01:54:35.628, [INFO],Light still low
2023-09-13 01:54:36.331, [INFO],Judge Release:LL,22,888.4208984375,0.019677734375022737,0,0
2023-09-13 01:54:37.334, [INFO],Judge Release:LL,22,888.4208984375,0.019677734375022737,0,0
2023-09-13 01:54:38.336, [INFO],Judge Release:LL,22,888.4208984375,0.019677734375022737,0,0
2023-09-13 01:54:39.344, [INFO],Judge Release:LL,22,888.4208984375,0.019677734375022737,0,0
2023-09-13 01:54:40.347, [INFO],Judge Release:LL,22,888.4208984375,0.019677734375022737,0,0
2023-09-13 01:54:41.350, [INFO],Judge Release:LL,22,888.369384765625,0.019677734375022737,0,0
2023-09-13 01:54:41.567, [INFO],Disp pressure too stable or minus
2023-09-13 01:54:42.131, [INFO],Light still low
2023-09-13 01:54:42.353, [INFO],Judge Release:LL,22,888.399169921875,-0.038525390624954525,0,0
2023-09-13 01:54:43.359, [INFO],Judge Release:LL,22,888.408447265625,-0.038525390624954525,0,0
2023-09-13 01:54:44.366, [INFO],Judge Release:LL,22,888.408447265625,-0.038525390624954525,0,0
2023-09-13 01:54:45.368, [INFO],Judge Release:LL,22,888.408447265625,-0.038525390624954525,0,0
2023-09-13 01:54:46.371, [INFO],Judge Release:LL,22,888.408447265625,-0.038525390624954525,0,0
2023-09-13 01:54:47.374, [INFO],Judge Release:LL,22,888.408447265625,-0.038525390624954525,0,0
2023-09-13 01:54:48.70 , [INFO],Disp pressure too stable or minus
2023-09-13 01:54:48.376, [INFO],Judge Release:LL,22,888.416259765625,0.015625,0,0
2023-09-13 01:54:48.633, [INFO],Light still low
2023-09-13 01:54:49.384, [INFO],Judge Release:LL,22,888.362548828125,0.015625,0,0
2023-09-13 01:54:50.387, [INFO],Judge Release:LL,22,888.362548828125,0.015625,0,0
2023-09-13 01:54:51.389, [INFO],Judge Release:LL,22,888.362548828125,0.015625,0,0
2023-09-13 01:54:52.392, [INFO],Judge Release:LL,22,888.362548828125,0.015625,0,0
2023-09-13 01:54:53.395, [INFO],Judge Release:LL,22,888.362548828125,0.015625,0,0
2023-09-13 01:54:54.403, [INFO],Judge Release:LL,22,888.3681640625,0.015625,0,0
2023-09-13 01:54:54.572, [INFO],Disp pressure too stable or minus
2023-09-13 01:54:55.135, [INFO],Light still low
2023-09-13 01:54:55.405, [INFO],Judge Release:LL,22,888.39501953125,0.010205078124954525,0,0
